matchup,winner,moves,minimax_nodes,minimax_depth,avg_time_agent1,avg_time_agent2,win_type,memory_mb,avg_branching_factor,avg_heuristic_delta
random_vs_smart,agent2,14,,,0.0,0.00029,horizontal,171.96,,
random_vs_smart,agent2,18,,,0.0,0.00028,diagonal,171.96,,
random_vs_smart,agent2,18,,,0.0,0.00027,diagonal,171.96,,
random_vs_smart,agent2,24,,,0.0,0.00028,vertical,171.96,,
random_vs_smart,agent2,18,,,0.0,0.00029,vertical,171.96,,
random_vs_smart,agent2,12,,,0.0,0.00028,horizontal,171.96,,
random_vs_smart,agent2,26,,,0.0,0.00029,diagonal,171.96,,
random_vs_smart,agent2,14,,,0.0,0.00027,diagonal,171.96,,
random_vs_smart,agent2,26,,,0.0,0.0003,vertical,171.96,,
random_vs_smart,agent1,23,,,0.0,0.00031,horizontal,171.96,,
random_vs_smart,agent2,14,,,0.0,0.00027,horizontal,171.96,,
random_vs_smart,agent2,16,,,0.0,0.00027,diagonal,171.96,,
random_vs_smart,agent2,26,,,0.0,0.00029,diagonal,171.96,,
random_vs_smart,draw,42,,,0.0,0.00025,draw,171.96,,
random_vs_smart,agent2,28,,,0.0,0.00028,diagonal,171.96,,
random_vs_smart,agent2,10,,,0.0,0.00027,horizontal,171.96,,
random_vs_smart,agent2,12,,,0.0,0.00027,vertical,171.96,,
random_vs_smart,agent2,20,,,0.0,0.0003,diagonal,171.96,,
random_vs_smart,agent2,36,,,0.0,0.00027,diagonal,171.96,,
random_vs_smart,agent2,22,,,0.0,0.0003,horizontal,171.96,,
random_vs_smart,agent2,16,,,0.0,0.00028,diagonal,171.96,,
random_vs_smart,agent2,22,,,0.0,0.00028,vertical,171.96,,
random_vs_smart,agent2,10,,,0.0,0.00028,vertical,171.96,,
random_vs_smart,agent2,26,,,0.0,0.00029,vertical,171.96,,
random_vs_smart,agent2,12,,,0.0,0.00028,vertical,171.96,,
random_vs_smart,agent2,14,,,0.0,0.00026,horizontal,171.96,,
random_vs_smart,agent2,24,,,0.0,0.0003,horizontal,171.96,,
random_vs_smart,agent2,12,,,0.0,0.00026,diagonal,171.96,,
random_vs_smart,agent2,20,,,0.0,0.00027,diagonal,171.96,,
random_vs_smart,agent2,20,,,0.0,0.00029,vertical,171.96,,
random_vs_smart,agent2,18,,,0.0,0.00029,horizontal,171.96,,
random_vs_smart,agent2,22,,,0.0,0.00028,diagonal,171.96,,
random_vs_smart,agent2,22,,,0.0,0.00029,diagonal,171.96,,
random_vs_smart,draw,42,,,0.0,0.00026,draw,171.96,,
random_vs_smart,agent2,20,,,0.0,0.00029,vertical,171.96,,
random_vs_smart,agent2,28,,,0.0,0.00028,diagonal,171.96,,
random_vs_smart,agent2,16,,,0.0,0.00028,vertical,171.96,,
random_vs_smart,agent2,22,,,0.0,0.00027,vertical,171.96,,
random_vs_smart,agent1,31,,,0.0,0.00031,diagonal,171.96,,
random_vs_smart,agent2,8,,,0.0,0.00027,horizontal,171.96,,
random_vs_smart,agent2,16,,,0.0,0.0003,diagonal,171.96,,
random_vs_smart,agent2,8,,,0.0,0.00026,horizontal,171.96,,
random_vs_smart,agent2,14,,,0.0,0.00028,vertical,171.96,,
random_vs_smart,agent2,18,,,0.0,0.00029,horizontal,171.96,,
random_vs_smart,agent2,22,,,0.0,0.00029,diagonal,171.96,,
random_vs_smart,agent2,10,,,0.0,0.00028,horizontal,171.96,,
random_vs_smart,agent2,20,,,0.0,0.00029,vertical,171.96,,
random_vs_smart,agent2,14,,,0.0,0.00029,vertical,171.96,,
random_vs_smart,agent2,24,,,0.0,0.00031,diagonal,171.96,,
random_vs_smart,agent2,22,,,0.0,0.00033,horizontal,171.96,,
random_vs_smart,agent2,8,,,0.0,0.00025,horizontal,171.96,,
random_vs_smart,agent2,22,,,0.0,0.0003,diagonal,171.96,,
random_vs_smart,agent2,12,,,0.0,0.00032,vertical,171.96,,
random_vs_smart,agent2,12,,,0.0,0.0003,vertical,171.96,,
random_vs_smart,agent2,20,,,0.0,0.00035,diagonal,171.96,,
random_vs_smart,agent2,12,,,0.0,0.00028,horizontal,171.96,,
random_vs_smart,agent2,18,,,0.0,0.00031,diagonal,171.96,,
random_vs_smart,agent1,11,,,0.0,0.00033,horizontal,171.96,,
random_vs_smart,agent2,26,,,0.0,0.00029,diagonal,171.96,,
random_vs_smart,agent2,16,,,0.0,0.00031,vertical,171.96,,
random_vs_smart,agent2,32,,,0.0,0.00028,diagonal,171.96,,
random_vs_smart,agent2,18,,,0.0,0.0003,vertical,171.96,,
random_vs_smart,agent2,14,,,0.0,0.00031,diagonal,171.96,,
random_vs_smart,agent2,20,,,0.0,0.00032,horizontal,171.96,,
random_vs_smart,agent2,28,,,0.0,0.0003,horizontal,171.96,,
random_vs_smart,agent2,20,,,0.0,0.00031,vertical,171.96,,
random_vs_smart,agent2,14,,,0.0,0.00032,horizontal,171.96,,
random_vs_smart,agent2,22,,,0.0,0.00029,vertical,171.96,,
random_vs_smart,agent2,18,,,0.0,0.00031,diagonal,171.96,,
random_vs_smart,agent2,20,,,0.0,0.00031,diagonal,171.96,,
random_vs_smart,agent2,12,,,0.0,0.0003,horizontal,171.96,,
random_vs_smart,agent2,18,,,0.0,0.00039,vertical,171.96,,
random_vs_smart,agent2,22,,,0.0,0.00031,vertical,171.96,,
random_vs_smart,agent2,26,,,0.0,0.00033,diagonal,171.96,,
random_vs_smart,agent2,18,,,0.0,0.00036,horizontal,171.96,,
random_vs_smart,agent2,14,,,0.0,0.00029,vertical,171.96,,
random_vs_smart,agent2,16,,,0.0,0.00028,horizontal,171.96,,
random_vs_smart,agent2,24,,,0.0,0.00031,vertical,171.96,,
random_vs_smart,agent2,14,,,0.0,0.00029,vertical,171.96,,
random_vs_smart,agent2,8,,,0.0,0.00026,horizontal,171.96,,
random_vs_smart,agent2,16,,,0.0,0.00029,vertical,171.96,,
random_vs_smart,agent2,30,,,0.0,0.00029,horizontal,171.96,,
random_vs_smart,agent2,12,,,0.0,0.00029,vertical,171.96,,
random_vs_smart,agent2,22,,,0.0,0.00029,horizontal,171.96,,
random_vs_smart,agent2,24,,,0.0,0.0003,horizontal,171.96,,
random_vs_smart,agent2,8,,,0.0,0.00025,horizontal,171.96,,
random_vs_smart,agent2,18,,,0.0,0.00028,vertical,171.96,,
random_vs_smart,agent2,34,,,0.0,0.00027,diagonal,171.96,,
random_vs_smart,agent2,24,,,0.0,0.00026,diagonal,171.96,,
random_vs_smart,agent2,28,,,0.0,0.0003,horizontal,171.96,,
random_vs_smart,agent1,25,,,0.0,0.00029,horizontal,171.96,,
random_vs_smart,agent2,14,,,0.0,0.00029,horizontal,171.96,,
random_vs_smart,agent2,20,,,0.0,0.00027,vertical,171.96,,
random_vs_smart,agent2,26,,,0.0,0.0003,horizontal,171.96,,
random_vs_smart,agent2,16,,,0.0,0.00028,vertical,171.96,,
random_vs_smart,agent2,16,,,0.0,0.00031,vertical,171.96,,
random_vs_smart,agent2,16,,,0.0,0.00028,diagonal,171.96,,
random_vs_smart,agent2,12,,,0.0,0.00029,vertical,171.96,,
random_vs_smart,agent2,16,,,0.0,0.0003,diagonal,171.96,,
random_vs_smart,agent2,28,,,0.0,0.00028,horizontal,171.96,,
random_vs_smart,agent1,19,,,0.0,0.00028,diagonal,171.96,,
random_vs_smart,agent2,22,,,0.0,0.00029,vertical,171.96,,
random_vs_smart,agent2,8,,,0.0,0.00025,horizontal,171.96,,
random_vs_smart,agent2,18,,,0.0,0.00029,horizontal,171.96,,
random_vs_smart,agent2,14,,,0.0,0.00029,vertical,171.96,,
random_vs_smart,agent2,16,,,0.0,0.00029,horizontal,171.96,,
random_vs_smart,agent2,10,,,0.0,0.00028,horizontal,171.96,,
random_vs_smart,agent2,18,,,0.0,0.00029,diagonal,171.96,,
random_vs_smart,agent2,24,,,0.0,0.00028,diagonal,171.96,,
random_vs_smart,agent2,24,,,0.0,0.00027,vertical,171.96,,
random_vs_smart,agent2,10,,,0.0,0.00026,horizontal,171.96,,
random_vs_smart,agent2,16,,,0.0,0.0003,vertical,171.96,,
random_vs_smart,agent2,18,,,0.0,0.00031,diagonal,171.96,,
random_vs_smart,agent2,22,,,0.0,0.00031,vertical,171.96,,
random_vs_smart,agent2,8,,,0.0,0.00026,horizontal,171.96,,
random_vs_smart,agent2,24,,,0.0,0.00029,vertical,171.96,,
random_vs_smart,agent2,12,,,0.0,0.00029,horizontal,171.96,,
random_vs_smart,agent2,28,,,0.0,0.00031,diagonal,171.96,,
random_vs_smart,agent2,26,,,0.0,0.00031,horizontal,171.96,,
random_vs_smart,agent2,18,,,0.0,0.0003,horizontal,171.96,,
smart_vs_minimax,agent2,10,344,3,0.00028,0.01436,horizontal,171.96,7.0,99880.0
smart_vs_minimax,agent2,16,17,3,0.00028,0.00709,vertical,171.96,6.69,99990.0
smart_vs_minimax,agent2,18,78,3,0.00022,0.00685,horizontal,171.96,6.37,100000.0
smart_vs_minimax,agent2,16,205,3,0.00027,0.01163,diagonal,171.96,6.9,99990.0
smart_vs_minimax,agent2,24,16,3,0.00028,0.00857,vertical,171.96,5.55,99990.0
smart_vs_minimax,agent2,30,2,3,0.00024,0.00647,horizontal,171.96,4.0,299650.0
smart_vs_minimax,agent2,18,145,3,0.0002,0.0074,diagonal,171.96,6.79,100000.0
smart_vs_minimax,agent2,16,45,3,0.00032,0.00801,horizontal,171.96,6.85,99880.0
smart_vs_minimax,agent2,14,142,3,0.00033,0.01101,diagonal,171.96,6.81,99990.0
smart_vs_minimax,agent2,14,57,3,0.00028,0.00692,horizontal,171.96,6.82,99890.0
smart_vs_minimax,agent1,21,29,3,0.0003,0.0103,diagonal,171.96,5.74,0
smart_vs_minimax,agent2,8,56,3,0.00027,0.0083,horizontal,171.96,7.0,99880.0
smart_vs_minimax,agent2,38,2,3,0.00023,0.0061,horizontal,171.96,3.0,99880.0
smart_vs_minimax,agent2,22,131,3,0.00024,0.0081,horizontal,171.96,6.25,99990.0
smart_vs_minimax,agent2,14,127,3,0.00031,0.00911,diagonal,171.96,6.99,99990.0
smart_vs_minimax,agent2,12,343,3,0.00026,0.0095,horizontal,171.96,6.94,99880.0
smart_vs_minimax,agent2,20,28,3,0.00026,0.00909,vertical,171.96,6.48,100100.0
smart_vs_minimax,agent2,8,56,3,0.00026,0.00796,horizontal,171.96,7.0,99880.0
smart_vs_minimax,agent2,16,2,3,0.00027,0.00714,vertical,171.96,7.0,100130.0
smart_vs_minimax,agent2,8,142,3,0.00026,0.00879,horizontal,171.96,7.0,99880.0
smart_vs_minimax,agent2,10,52,3,0.00033,0.00867,horizontal,171.96,6.98,100120.0
smart_vs_minimax,agent2,22,32,3,0.00028,0.00837,horizontal,171.96,5.25,199880.0
smart_vs_minimax,agent2,14,48,3,0.00036,0.00968,horizontal,171.96,6.95,100120.0
smart_vs_minimax,agent2,8,56,3,0.00025,0.00971,horizontal,171.96,7.0,99880.0
smart_vs_minimax,agent2,8,138,3,0.00027,0.01052,horizontal,171.96,7.0,99880.0
smart_vs_minimax,agent2,16,339,3,0.00031,0.01609,horizontal,171.96,6.94,99880.0
smart_vs_minimax,agent2,16,47,3,0.00032,0.00803,horizontal,171.96,6.8,99900.0
smart_vs_minimax,agent2,8,142,3,0.00034,0.01422,horizontal,171.96,6.99,99880.0
smart_vs_minimax,agent2,8,56,3,0.00027,0.01018,horizontal,171.96,7.0,99880.0
smart_vs_minimax,agent2,16,205,3,0.00043,0.01859,diagonal,171.96,6.9,99990.0
smart_vs_minimax,agent2,18,2,3,0.00039,0.0109,vertical,171.96,7.0,100040.0
smart_vs_minimax,agent2,8,56,3,0.00052,0.01554,horizontal,171.96,7.0,99880.0
smart_vs_minimax,agent2,12,343,3,0.00026,0.0125,horizontal,171.96,6.94,99880.0
smart_vs_minimax,agent2,28,24,3,0.00037,0.00847,diagonal,171.96,4.4,100000.0
smart_vs_minimax,agent2,22,2,3,0.00055,0.01402,diagonal,171.96,5.0,100110.0
smart_vs_minimax,agent2,18,24,3,0.0005,0.01306,vertical,171.96,6.67,100040.0
smart_vs_minimax,agent2,20,2,3,0.00025,0.00824,vertical,171.96,6.0,100120.0
smart_vs_minimax,agent2,8,138,3,0.0005,0.01423,horizontal,171.96,7.0,99990.0
smart_vs_minimax,agent2,24,130,3,0.00048,0.0136,diagonal,171.96,5.43,99990.0
smart_vs_minimax,agent2,18,212,3,0.00045,0.01301,diagonal,171.96,6.49,100000.0
smart_vs_minimax,agent2,20,94,3,0.00025,0.00763,horizontal,171.96,6.34,99990.0
smart_vs_minimax,agent2,22,178,3,0.00033,0.0114,diagonal,171.96,6.47,99880.0
smart_vs_minimax,agent2,18,123,3,0.00032,0.01287,diagonal,171.96,6.87,99900.0
smart_vs_minimax,agent2,8,138,3,0.00027,0.00857,horizontal,171.96,7.0,99880.0
smart_vs_minimax,agent2,34,2,3,0.00025,0.00705,diagonal,171.96,2.0,99980.0
smart_vs_minimax,agent2,20,20,3,0.00036,0.01051,vertical,171.96,6.0,99990.0
smart_vs_minimax,agent2,16,119,3,0.00032,0.01251,horizontal,171.96,6.77,99890.0
smart_vs_minimax,agent2,24,132,3,0.00037,0.01706,diagonal,171.96,6.51,100120.0
smart_vs_minimax,agent2,28,42,3,0.00042,0.01212,diagonal,171.96,3.97,99890.0
smart_vs_minimax,agent2,24,141,3,0.0004,0.01304,diagonal,171.96,6.63,99880.0
smart_vs_minimax,agent2,20,46,3,0.00039,0.01467,horizontal,171.96,6.89,99890.0
smart_vs_minimax,agent2,16,319,3,0.0004,0.01806,horizontal,171.96,6.59,99890.0
smart_vs_minimax,agent2,22,14,3,0.00043,0.0148,horizontal,171.96,4.1,100020.0
smart_vs_minimax,agent2,16,106,3,0.00032,0.00888,horizontal,171.96,6.88,99890.0
smart_vs_minimax,agent2,24,45,3,0.00034,0.01056,horizontal,171.96,4.34,100110.0
smart_vs_minimax,agent2,8,142,3,0.00027,0.01015,horizontal,171.96,6.99,99990.0
smart_vs_minimax,draw,42,2,3,0.00045,0.01192,draw,171.96,0.5,0.0
smart_vs_minimax,agent2,14,24,3,0.00049,0.01138,vertical,171.96,7.0,100010.0
smart_vs_minimax,agent2,20,138,3,0.00042,0.01224,horizontal,171.96,6.37,100000.0
smart_vs_minimax,agent2,28,36,3,0.00035,0.01226,horizontal,171.96,4.7,199870.0
smart_vs_minimax,agent2,16,188,3,0.00039,0.01659,diagonal,171.96,6.53,99990.0
smart_vs_minimax,agent2,14,127,3,0.00047,0.01096,horizontal,171.96,6.78,99990.0
smart_vs_minimax,agent1,7,149,3,0.00039,0.01517,horizontal,171.96,7.0,0
smart_vs_minimax,agent2,18,67,3,0.00047,0.01649,diagonal,171.96,6.69,100110.0
smart_vs_minimax,agent2,20,36,3,0.00034,0.00998,horizontal,171.96,6.16,100270.0
smart_vs_minimax,agent2,20,50,3,0.00041,0.00948,horizontal,171.96,6.56,199900.0
smart_vs_minimax,agent2,24,10,3,0.00038,0.00912,horizontal,171.96,4.8,200180.0
smart_vs_minimax,agent2,14,343,3,0.00025,0.01133,horizontal,171.96,6.94,99890.0
smart_vs_minimax,agent2,16,2,3,0.00026,0.00717,vertical,171.96,7.0,100010.0
smart_vs_minimax,agent2,16,2,3,0.00029,0.00672,vertical,171.96,6.0,100030.0
smart_vs_minimax,agent2,30,13,3,0.0002,0.00736,diagonal,171.96,3.44,99900.0
smart_vs_minimax,agent1,9,135,3,0.00039,0.0127,horizontal,171.96,6.89,0
smart_vs_minimax,agent2,24,17,3,0.0003,0.01102,diagonal,171.96,5.08,100120.0
smart_vs_minimax,agent2,18,6,3,0.00028,0.01024,horizontal,171.96,6.67,100130.0
smart_vs_minimax,agent2,20,44,3,0.00042,0.01152,diagonal,171.96,6.69,100000.0
smart_vs_minimax,agent2,20,133,3,0.00032,0.00855,diagonal,171.96,6.49,99990.0
smart_vs_minimax,agent2,18,21,3,0.00038,0.00795,diagonal,171.96,6.64,100100.0
smart_vs_minimax,agent2,20,25,3,0.00027,0.00935,vertical,171.96,6.67,100040.0
smart_vs_minimax,agent2,24,103,3,0.00039,0.01187,diagonal,171.96,5.62,100010.0
smart_vs_minimax,agent2,20,46,3,0.00023,0.0094,horizontal,171.96,6.89,99890.0
smart_vs_minimax,agent1,7,92,3,0.00064,0.01088,horizontal,171.96,7.0,0
smart_vs_minimax,agent2,12,244,3,0.00052,0.01342,diagonal,171.96,6.99,99990.0
smart_vs_minimax,agent2,24,14,3,0.00023,0.01059,diagonal,171.96,4.1,100000.0
smart_vs_minimax,agent2,14,24,3,0.00027,0.00807,vertical,171.96,7.0,100010.0
smart_vs_minimax,agent2,12,25,3,0.00032,0.00776,horizontal,171.96,6.95,100020.0
smart_vs_minimax,agent2,20,18,3,0.0002,0.00777,vertical,171.96,6.58,100030.0
smart_vs_minimax,agent2,20,114,3,0.0003,0.01226,diagonal,171.96,6.06,100020.0
smart_vs_minimax,agent2,8,142,3,0.00042,0.0116,horizontal,171.96,6.99,99880.0
smart_vs_minimax,agent2,20,80,3,0.00028,0.00845,horizontal,171.96,5.82,100220.0
smart_vs_minimax,agent2,28,2,3,0.00038,0.01211,diagonal,171.96,6.0,100130.0
smart_vs_minimax,agent2,20,18,3,0.0002,0.00678,vertical,171.96,6.58,100140.0
smart_vs_minimax,agent2,20,21,3,0.00038,0.01147,horizontal,171.96,6.64,299970.0
smart_vs_minimax,agent2,12,58,3,0.00023,0.00576,horizontal,171.96,6.83,99890.0
smart_vs_minimax,agent2,18,50,3,0.00029,0.00987,diagonal,171.96,6.24,99880.0
smart_vs_minimax,agent2,8,138,3,0.00028,0.0087,horizontal,171.96,7.0,99990.0
smart_vs_minimax,agent2,12,145,3,0.0003,0.00689,horizontal,171.96,6.9,99990.0
smart_vs_minimax,agent2,12,145,3,0.00036,0.00898,horizontal,171.96,6.9,99890.0
smart_vs_minimax,agent2,10,58,3,0.00027,0.0093,horizontal,171.96,6.98,99890.0
smart_vs_minimax,agent2,14,141,3,0.00026,0.00947,horizontal,171.96,6.9,100000.0
smart_vs_minimax,agent2,20,85,3,0.00028,0.01057,diagonal,171.96,6.73,99990.0
smart_vs_minimax,agent2,10,52,3,0.00026,0.00924,horizontal,171.96,6.98,99890.0
smart_vs_minimax,agent1,27,49,3,0.00035,0.01276,diagonal,171.96,5.08,0
smart_vs_minimax,agent2,12,56,3,0.00034,0.00761,horizontal,171.96,6.82,100120.0
smart_vs_minimax,agent2,20,53,3,0.00035,0.0101,diagonal,171.96,6.25,100010.0
smart_vs_minimax,agent2,28,87,3,0.00037,0.01295,diagonal,171.96,4.49,99990.0
smart_vs_minimax,agent2,20,141,3,0.00041,0.01252,diagonal,171.96,6.73,99990.0
smart_vs_minimax,agent2,20,46,3,0.00026,0.01,horizontal,171.96,6.89,100000.0
smart_vs_minimax,agent2,18,17,3,0.00028,0.00668,vertical,171.96,6.77,100010.0
smart_vs_minimax,agent2,16,146,3,0.00031,0.01144,horizontal,171.96,6.72,99890.0
smart_vs_minimax,agent2,20,38,3,0.00027,0.00744,diagonal,171.96,6.84,99900.0
smart_vs_minimax,agent2,28,98,3,0.00032,0.01602,diagonal,171.96,5.44,100000.0
smart_vs_minimax,agent2,22,125,3,0.0003,0.01236,diagonal,171.96,6.42,99900.0
smart_vs_minimax,agent2,14,129,3,0.00027,0.00933,horizontal,171.96,6.6,99990.0
smart_vs_minimax,agent2,20,46,3,0.00023,0.00947,horizontal,171.96,6.89,99890.0
smart_vs_minimax,agent2,24,86,3,0.00032,0.01285,horizontal,171.96,5.21,99980.0
smart_vs_minimax,agent2,24,47,3,0.00036,0.01225,diagonal,171.96,6.85,99890.0
smart_vs_minimax,agent2,16,64,3,0.0004,0.00955,horizontal,171.96,6.81,100020.0
smart_vs_minimax,agent2,30,2,3,0.00026,0.01047,horizontal,171.96,5.0,100230.0
smart_vs_minimax,agent2,28,2,3,0.00026,0.00742,vertical,171.96,6.0,99910.0
smart_vs_minimax,agent2,22,60,3,0.00033,0.01258,diagonal,171.96,5.78,99880.0
smart_vs_minimax,agent2,20,26,3,0.00039,0.01124,diagonal,171.96,5.62,100120.0
smart_vs_minimax,agent2,18,15,3,0.00026,0.00583,vertical,171.96,6.7,100120.0
smart_vs_minimax,agent2,8,143,3,0.00026,0.00966,horizontal,171.96,7.0,99880.0
smart_vs_minimax,agent2,16,56,3,0.00024,0.00984,horizontal,171.96,6.65,100020.0
smart_vs_minimax,agent2,32,2,3,0.00029,0.00783,diagonal,171.96,4.0,100090.0
smart_vs_minimax,agent2,12,145,3,0.00025,0.0079,horizontal,171.96,6.9,99990.0
smart_vs_minimax,agent2,12,2,3,0.00028,0.00643,diagonal,171.96,7.0,100010.0
smart_vs_minimax,agent2,14,63,3,0.00029,0.00837,horizontal,171.96,6.86,99990.0
smart_vs_minimax,agent2,18,14,3,0.00031,0.00957,diagonal,171.96,6.82,100020.0
smart_vs_minimax,agent2,18,204,3,0.00028,0.01189,diagonal,171.96,6.54,99890.0
smart_vs_minimax,agent2,8,344,3,0.00027,0.01397,horizontal,171.96,7.0,99880.0
smart_vs_minimax,agent2,30,45,3,0.00035,0.01374,diagonal,171.96,4.21,99880.0
smart_vs_minimax,agent2,20,129,3,0.00024,0.01172,horizontal,171.96,6.38,100000.0
smart_vs_minimax,agent2,24,17,3,0.00041,0.01053,horizontal,171.96,4.75,100020.0
smart_vs_minimax,agent2,24,63,3,0.00033,0.01239,horizontal,171.96,4.81,99880.0
smart_vs_minimax,agent2,20,320,3,0.00031,0.01495,horizontal,171.96,6.54,99890.0
smart_vs_minimax,agent2,26,2,3,0.00034,0.01188,horizontal,171.96,4.0,100110.0
smart_vs_minimax,agent2,12,140,3,0.00028,0.00832,diagonal,171.96,6.98,99990.0
smart_vs_minimax,agent2,12,7,3,0.00037,0.01138,diagonal,171.96,6.75,100110.0
smart_vs_minimax,agent2,22,42,3,0.00033,0.01134,horizontal,171.96,5.97,199870.0
smart_vs_minimax,agent2,14,43,3,0.00048,0.01108,horizontal,171.96,6.84,100030.0
smart_vs_minimax,agent2,20,82,3,0.00025,0.0076,diagonal,171.96,6.44,100010.0
smart_vs_minimax,agent2,32,10,3,0.00026,0.00729,horizontal,171.96,2.29,99890.0
smart_vs_minimax,agent2,22,24,3,0.00023,0.00901,vertical,171.96,6.48,99990.0
smart_vs_minimax,agent2,20,18,3,0.0002,0.0059,vertical,171.96,6.58,100140.0
smart_vs_minimax,agent2,18,97,3,0.00025,0.0077,diagonal,171.96,6.61,100100.0
smart_vs_minimax,agent1,27,88,3,0.00027,0.01199,horizontal,171.96,5.47,0
smart_vs_minimax,agent2,18,160,3,0.00023,0.00859,diagonal,171.96,6.71,99990.0
smart_vs_minimax,agent2,24,20,3,0.00031,0.00677,horizontal,171.96,5.79,199980.0
smart_vs_minimax,agent2,24,35,3,0.00037,0.01148,diagonal,171.96,5.25,99880.0
smart_vs_minimax,agent2,18,42,3,0.00029,0.01234,horizontal,171.96,6.62,199990.0
smart_vs_minimax,agent2,14,67,3,0.00044,0.00805,horizontal,171.96,6.81,100010.0
smart_vs_minimax,agent2,24,63,3,0.0003,0.01002,horizontal,171.96,5.22,199770.0
smart_vs_minimax,agent2,20,21,3,0.00026,0.00923,diagonal,171.96,5.89,100020.0
smart_vs_minimax,agent2,18,229,3,0.00029,0.00993,diagonal,171.96,6.84,100000.0
smart_vs_minimax,agent2,14,69,3,0.00025,0.00796,horizontal,171.96,6.96,99880.0
smart_vs_minimax,agent2,16,61,3,0.00036,0.01057,horizontal,171.96,6.8,199890.0
smart_vs_minimax,agent2,14,67,3,0.00024,0.0052,horizontal,171.96,6.83,100020.0
smart_vs_minimax,agent2,20,52,3,0.00033,0.00966,horizontal,171.96,5.33,99990.0
smart_vs_minimax,agent2,12,305,3,0.00028,0.01129,horizontal,171.96,7.0,99880.0
smart_vs_minimax,agent2,8,344,3,0.00025,0.01351,horizontal,171.96,7.0,99880.0
smart_vs_minimax,agent2,18,70,3,0.00023,0.00926,diagonal,171.96,6.84,100110.0
smart_vs_minimax,agent2,28,2,3,0.00027,0.00964,horizontal,171.96,4.0,99990.0
smart_vs_minimax,agent2,20,86,3,0.00038,0.01421,horizontal,171.96,6.63,100210.0
smart_vs_minimax,agent2,28,60,3,0.00027,0.0093,diagonal,171.96,5.0,99990.0
smart_vs_minimax,agent2,18,44,3,0.0002,0.00491,horizontal,171.96,6.25,100130.0
smart_vs_minimax,agent2,12,343,3,0.00025,0.01157,horizontal,171.96,6.94,99880.0
smart_vs_minimax,agent2,22,66,3,0.00028,0.01118,diagonal,171.96,5.98,100020.0
smart_vs_minimax,agent2,16,37,3,0.00026,0.00665,diagonal,171.96,6.16,100030.0
smart_vs_minimax,agent2,12,296,3,0.00023,0.00996,horizontal,171.96,6.94,99880.0
smart_vs_minimax,agent2,20,20,3,0.0002,0.00689,horizontal,171.96,6.38,100350.0
smart_vs_minimax,agent2,24,184,3,0.00026,0.00994,diagonal,171.96,5.11,99880.0
smart_vs_minimax,agent2,14,28,3,0.00029,0.01145,vertical,171.96,6.67,100020.0
smart_vs_minimax,agent2,20,44,3,0.00034,0.00808,horizontal,171.96,6.11,100000.0
smart_vs_minimax,agent2,20,19,3,0.00035,0.01072,horizontal,171.96,6.42,200210.0
smart_vs_minimax,agent2,14,59,3,0.00035,0.00962,horizontal,171.96,6.69,99890.0
smart_vs_minimax,agent2,20,31,3,0.0003,0.00883,diagonal,171.96,5.69,100020.0
smart_vs_minimax,agent2,20,25,3,0.00018,0.009,vertical,171.96,6.67,100040.0
smart_vs_minimax,agent2,18,188,3,0.00025,0.0104,diagonal,171.96,6.53,99990.0
smart_vs_minimax,agent2,26,180,3,0.00022,0.00872,horizontal,171.96,5.19,99890.0
smart_vs_minimax,agent2,20,16,3,0.00024,0.00669,vertical,171.96,6.69,100020.0
smart_vs_minimax,agent2,14,2,3,0.00031,0.00669,vertical,171.96,7.0,100000.0
smart_vs_minimax,agent2,22,2,3,0.00025,0.00787,vertical,171.96,6.0,99920.0
smart_vs_minimax,agent2,8,138,3,0.00024,0.00795,horizontal,171.96,7.0,99880.0
smart_vs_minimax,agent2,8,57,3,0.00041,0.01229,horizontal,171.96,7.0,99880.0
smart_vs_minimax,agent2,14,49,3,0.00035,0.01039,horizontal,171.96,7.0,199880.0
smart_vs_minimax,agent2,12,29,3,0.0004,0.01067,horizontal,171.96,6.95,100000.0
smart_vs_minimax,agent2,22,86,3,0.00019,0.0062,diagonal,171.96,6.21,100110.0
smart_vs_minimax,agent2,8,143,3,0.00024,0.00776,horizontal,171.96,7.0,99990.0
smart_vs_minimax,agent2,14,28,3,0.00028,0.00702,vertical,171.96,6.62,99990.0
smart_vs_minimax,agent1,7,159,3,0.00035,0.01121,horizontal,171.96,7.0,0
smart_vs_minimax,agent2,22,74,3,0.00029,0.00936,diagonal,171.96,5.72,100000.0
smart_vs_minimax,agent2,22,86,3,0.00019,0.00532,diagonal,171.96,6.21,100110.0
smart_vs_minimax,agent2,20,128,3,0.00025,0.00798,diagonal,171.96,6.44,99990.0
smart_vs_minimax,agent2,32,86,3,0.00021,0.00588,diagonal,171.96,3.5,99880.0
smart_vs_minimax,agent2,20,20,3,0.00022,0.00744,horizontal,171.96,6.38,100350.0
smart_vs_minimax,agent2,20,69,3,0.00027,0.00972,horizontal,171.96,5.45,99880.0
smart_vs_minimax,agent2,8,142,3,0.00026,0.00848,horizontal,171.96,6.99,99990.0
smart_vs_minimax,agent2,20,25,3,0.00025,0.00747,vertical,171.96,6.52,100020.0
smart_vs_minimax,agent2,18,29,3,0.00035,0.01419,diagonal,171.96,6.82,100130.0
smart_vs_minimax,agent2,14,2,3,0.00046,0.00934,vertical,171.96,7.0,100040.0
smart_vs_minimax,agent2,24,15,3,0.00039,0.01384,horizontal,171.96,4.33,100220.0
